file_name,complexity_score,cik,filing_date
https://www.sec.gov/Archives/edgar/data/1304421/000155837016003635/cnsl-20151231x10k.htm,0.2902684983609839,1304421,20160226
https://www.sec.gov/Archives/edgar/data/1354730/000119312516482806/d57031d10k.htm,0.1961252020884684,1354730,20160226
https://www.sec.gov/Archives/edgar/data/1096376/000156459016013605/ntri-10k_20151231.htm,0.1760330942217136,1096376,20160226
https://www.sec.gov/Archives/edgar/data/858339/000085833916000207/a2015q4cecform10-k.htm,0.4949120428597096,858339,20160226
https://www.sec.gov/Archives/edgar/data/1491576/000155837016003631/tsro-20151231x10k.htm,0.3494925265343496,1491576,20160226
https://www.sec.gov/Archives/edgar/data/1402436/000156459016013602/ssnc-10k_20151231.htm,0.2947659133759991,1402436,20160226
https://www.sec.gov/Archives/edgar/data/1610466/000156459016013599/shlx-10k_20151231.htm,0.1799268196800629,1610466,20160226
https://www.sec.gov/Archives/edgar/data/1005757/000156459016013598/csgs-10k_20151231.htm,0.4621630960608154,1005757,20160226
https://www.sec.gov/Archives/edgar/data/887343/000088734316000045/colb2015pub10-k.htm,0.2223951962637607,887343,20160226
https://www.sec.gov/Archives/edgar/data/1495479/000149547916000053/bbrg-2015x10k.htm,0.2351537273620665,1495479,20160226
https://www.sec.gov/Archives/edgar/data/1101302/000110130216000012/entg-12312015x10k.htm,0.304515065482187,1101302,20160226
https://www.sec.gov/Archives/edgar/data/1029199/000102919916000143/eeft1231201510k.htm,0.498949994473655,1029199,20160226
https://www.sec.gov/Archives/edgar/data/917520/000091752016000073/iart-20151231x10k.htm,0.3642892905854526,917520,20160226
https://www.sec.gov/Archives/edgar/data/1410939/000104746916010519/a2227440z10-k.htm,0.1745085772612031,1410939,20160226
https://www.sec.gov/Archives/edgar/data/793733/000155837016003629/skyw-20151231x10k.htm,0.215222070045001,793733,20160226
https://www.sec.gov/Archives/edgar/data/1652101/000161577416004335/s102671_10k.htm,0.1643871646501841,1652101,20160226
https://www.sec.gov/Archives/edgar/data/1099590/000156276216000352/meli-20151231x10k.htm,0.2690892932085812,1099590,20160226
https://www.sec.gov/Archives/edgar/data/1334478/000119312516482459/d104976d10k.htm,0.2096436058700209,1334478,20160226
https://www.sec.gov/Archives/edgar/data/851520/000114420416084673/v431818_10k.htm,0.3062925093464258,851520,20160226
https://www.sec.gov/Archives/edgar/data/1286225/000128622516000061/rp-20151231x10k.htm,0.2633207188799517,1286225,20160226
https://www.sec.gov/Archives/edgar/data/947484/000094748416000043/a201510-k.htm,0.2436675615734796,947484,20160226
https://www.sec.gov/Archives/edgar/data/1156375/000115637516000116/cme-2015123110k.htm,0.4843544377833017,1156375,20160226
https://www.sec.gov/Archives/edgar/data/1069157/000106915716000092/ewbc1231201510k.htm,0.4879326267039737,1069157,20160226
https://www.sec.gov/Archives/edgar/data/1262039/000126203916000053/ftnt-201510k.htm,0.3128680800942285,1262039,20160226
https://www.sec.gov/Archives/edgar/data/1040426/000119312516482419/d130338d10k.htm,0.3843289856116836,1040426,20160226
https://www.sec.gov/Archives/edgar/data/1544227/000154422716000008/ovas-20151231x10k.htm,0.2844123192960402,1544227,20160226
https://www.sec.gov/Archives/edgar/data/1539638/000156459016013584/tbk-10k_20151231.htm,0.239892487973976,1539638,20160226
https://www.sec.gov/Archives/edgar/data/1401680/000140168016000026/a10-k20151231q4.htm,0.2615915380824203,1401680,20160226
https://www.sec.gov/Archives/edgar/data/1509432/000150943216000146/rpx-12312015x10k.htm,0.3037285295349812,1509432,20160226
https://www.sec.gov/Archives/edgar/data/1434620/000104746916010516/a2227453z10-k.htm,0.2921577939927752,1434620,20160226
